phate1,phate2,CCAT,velocity_length,A,K,P,WENR,mac,fib,curatedCLUST,OWNsig_stemO_UCell,OWNsig_stemS_UCell,condition
0.011256025,-0.00664359,0.257287512,184.3941309,0,0,0,0,0,1,Late Enterocyte,0.0,0.523351852,WTfib
0.004315783,-0.009651474,0.31309423,265.8524619,0,0,0,0,0,1,TA 1,0.0,0.391148148,WTfib
-0.015592167,-0.005372987,0.383408272,252.1364493,0,0,0,0,0,1,proCSC,0.0,0.244666667,WTfib
0.014111107,-0.002936125,0.25950777,178.4477877,0,0,0,0,0,1,ER Stress,0.0,0.386796296,WTfib
0.004154109,0.017228295,0.309518576,223.2671174,0,0,0,0,0,1,ER Stress,0.070925926,0.56662963,WTfib
0.004607747,-0.011192807,0.327168746,260.1771537,0,0,0,0,0,1,TA 1,0.0,0.390759259,WTfib
0.013823958,-0.003083755,0.243426978,220.5814072,0,0,0,0,0,1,Late Enterocyte,0.0,0.317037037,WTfib
-0.005352038,0.013173142,0.331325837,228.6467511,0,0,0,0,0,1,revCSC,0.0,0.564111111,WTfib
0.004416486,-0.011430077,0.354941623,279.6998854,0,0,0,0,0,1,TA 1,0.0,0.416222222,WTfib
0.024982491,0.032180946,0.268098273,146.9091719,0,0,0,0,0,1,Goblet / DCS,0.0,0.272240741,WTfib
0.00854258,-0.01316911,0.348917972,252.8181433,0,0,0,0,0,1,Early Enterocyte,0.0,0.329277778,WTfib
-0.001200102,0.00566553,0.327150602,224.154141,0,0,0,0,0,1,revCSC,0.0,0.497185185,WTfib
-0.019593645,-0.003326391,0.413034078,116.906421,0,0,0,0,0,1,CSC,0.277296296,0.232351852,WTfib
0.005234528,-0.011590868,0.283099279,260.4317623,0,0,0,0,0,1,TA 1,0.047703704,0.3385,WTfib
0.033669962,0.003169711,0.244572719,208.9351162,0,0,0,0,0,1,Late Enterocyte,0.0,0.192333333,WTfib
0.004623699,-0.008897076,0.327581159,272.2587432,0,0,0,0,0,1,TA 1,0.0,0.465407407,WTfib
-0.019587685,-0.000745,0.380370814,198.7097057,0,0,0,0,0,1,proCSC,0.280592593,0.45487037,WTfib
0.007809126,-0.0105736,0.333260763,286.3772017,0,0,0,0,0,1,TA 1,0.0,0.42087037,WTfib
0.002536539,-0.008250283,0.338244561,287.6502447,0,0,0,0,0,1,TA 1,0.032555556,0.365722222,WTfib
0.003090821,-0.01116101,0.328580387,246.3707961,0,0,0,0,0,1,CSC,0.0,0.372481481,WTfib
0.029214375,0.00268071,0.222469872,58.85565639,0,0,0,0,0,1,Late Enterocyte,0.0,0.388648148,WTfib
0.005288546,0.002470356,0.245291973,122.4749579,0,0,0,0,0,1,revCSC,0.0,0.574925926,WTfib
-0.004225964,-0.010744738,0.388136437,190.8661176,0,0,0,0,0,1,CSC,0.105037037,0.303444444,WTfib
0.019935428,-0.004819989,0.259139483,219.71081,0,0,0,0,0,1,Late Enterocyte,0.0,0.456759259,WTfib
0.014186585,-0.008208439,0.26876903,187.7943879,0,0,0,0,0,1,Late Enterocyte,0.041407407,0.451222222,WTfib
-0.004586183,0.006770681,0.331577899,254.5346982,0,0,0,0,0,1,revCSC,0.0,0.509074074,WTfib
0.004181594,0.00016,0.286128935,172.1647041,0,0,0,0,0,1,revCSC,0.0,0.472296296,WTfib
0.007060332,0.006158789,0.297438122,98.24607337,0,0,0,0,0,1,ER Stress,0.032518519,0.423148148,WTfib
-0.006573491,-0.004079602,0.346016881,303.435979,0,0,0,0,0,1,TA 1,0.0,0.538166667,WTfib
-0.006021391,0.009508198,0.340946798,188.8621014,0,0,0,0,0,1,revCSC,0.0,0.540240741,WTfib
-0.009445914,-0.008346001,0.366253151,183.1210878,0,0,0,0,0,1,TA 1,0.169555556,0.348444444,WTfib
0.026306578,0.001023924,0.219665413,60.20261811,0,0,0,0,0,1,Late Enterocyte,0.0,0.387648148,WTfib
0.025681727,0.001088114,0.203825933,108.110104,0,0,0,0,0,1,Late Enterocyte,0.0,0.393740741,WTfib
0.030964548,-0.00505245,0.319095604,259.9800373,0,0,0,0,0,1,Early Enterocyte,0.007703704,0.217018519,WTfib
-0.022693908,0.00527826,0.405576153,155.4590935,0,0,0,0,0,1,proCSC,0.292259259,0.370888889,WTfib
-0.023835504,0.009319494,0.359005838,224.8194087,0,0,0,0,0,1,proCSC,0.430333333,0.48037037,WTfib
0.032327087,-0.00274765,0.269736454,253.754446,0,0,0,0,0,1,Early Enterocyte,0.0,0.0,WTfib
0.024400639,-0.002164942,0.249946831,189.8312568,0,0,0,0,0,1,Late Enterocyte,0.0,0.380166667,WTfib
0.019396629,-0.005485397,0.23683833,172.3536072,0,0,0,0,0,1,Late Enterocyte,0.0,0.359296296,WTfib
-0.001879613,-0.004619228,0.338393139,237.3691495,0,0,0,0,0,1,TA 1,0.0,0.394055556,WTfib
-0.000512,-0.005887058,0.287465512,308.06,0,0,0,0,0,1,TA 1,0.0,0.48562963,WTfib
0.00747103,-0.009146995,0.326815217,269.2527189,0,0,0,0,0,1,TA 1,0.0,0.490777778,WTfib
-0.020171401,0.001610038,0.387170586,200.1059465,0,0,0,0,0,1,proCSC,0.348814815,0.315481481,WTfib
-0.00186122,-0.001051887,0.327482246,265.5321478,0,0,0,0,0,1,revCSC,0.020703704,0.472166667,WTfib
0.015576038,-0.001472262,0.239488652,225.3450523,0,0,0,0,0,1,ER Stress,0.0,0.257648148,WTfib
0.004498909,0.010556146,0.296633684,96.25848352,0,0,0,0,0,1,ER Stress,0.0,0.388537037,WTfib
-0.000526,0.005450809,0.274734431,150.5229716,0,0,0,0,0,1,revCSC,0.0,0.612592593,WTfib
-0.00308255,0.004256584,0.318164377,182.3326224,0,0,0,0,0,1,revCSC,0.0,0.532759259,WTfib
0.000449,-0.006018615,0.31769774,282.5498592,0,0,0,0,0,1,TA 1,0.0,0.453703704,WTfib
0.002678471,-0.003645658,0.268560419,167.1382372,0,0,0,0,0,1,revCSC,0.116296296,0.481537037,WTfib
-0.001190097,0.001394179,0.318655177,258.7809129,0,0,0,0,0,1,revCSC,0.0,0.606240741,WTfib
0.008913633,-0.009170881,0.268013447,208.3437672,0,0,0,0,0,1,Late Enterocyte,0.037481481,0.531981481,WTfib
0.027114529,-0.002602388,0.253320992,177.4539927,0,0,0,0,0,1,Late Enterocyte,0.013296296,0.358796296,WTfib
-0.003656896,0.003773339,0.344830639,240.0548598,0,0,0,0,0,1,revCSC,0.0,0.534833333,WTfib
-0.001507318,0.002734186,0.317481666,259.7336419,0,0,0,0,0,1,revCSC,0.0,0.644296296,WTfib
0.03269292,-0.000569,0.313513416,271.7741655,0,0,0,0,0,1,Early Enterocyte,0.0,0.272185185,WTfib
0.02147267,-0.002869945,0.275112247,190.6279354,0,0,0,0,0,1,Late Enterocyte,0.0,0.424055556,WTfib
0.006467758,-0.010517342,0.303351341,288.841156,0,0,0,0,0,1,TA 1,0.084222222,0.518148148,WTfib
-0.00665036,0.001141503,0.341109453,283.0755028,0,0,0,0,0,1,TA 2,0.07762963,0.357388889,WTfib
0.009336633,0.003772248,0.258441263,196.3853754,0,0,0,0,0,1,ER Stress,0.0,0.382592593,WTfib
-0.019900193,0.003721445,0.382997503,273.654984,0,0,0,0,0,1,proCSC,0.492777778,0.525944444,WTfib
-0.010179771,0.000534,0.382290319,249.1222118,0,0,0,0,0,1,revCSC,0.0,0.462611111,WTfib
0.006273478,0.020560528,0.270434553,96.41453397,0,0,0,0,0,1,ER Stress,0.0,0.230351852,WTfib
0.004780084,0.00153112,0.308298925,154.2435427,0,0,0,0,0,1,revCSC,0.009703704,0.542944444,WTfib
0.019840129,-0.008137522,0.253689901,201.7814354,0,0,0,0,0,1,Late Enterocyte,0.046,0.285092593,WTfib
0.006440853,0.020298103,0.279535568,86.35338701,0,0,0,0,0,1,ER Stress,0.0,0.264925926,WTfib
0.001321903,-0.000444,0.29606162,248.1448432,0,0,0,0,0,1,revCSC,0.028518519,0.580944444,WTfib
0.034317213,0.000334,0.28847164,286.3443489,0,0,0,0,0,1,Early Enterocyte,0.0,0.19887037,WTfib
0.03218678,-0.001210648,0.278277287,269.8358548,0,0,0,0,0,1,Early Enterocyte,0.0,0.299925926,WTfib
0.024533213,0.037745817,0.251818137,209.6743025,0,0,0,0,0,1,Goblet / DCS,0.0,0.113351852,WTfib
0.005067717,-0.010645536,0.296218987,262.3782862,0,0,0,0,0,1,TA 1,0.007666667,0.311962963,WTfib
0.003317479,0.016550079,0.283154129,186.7431007,0,0,0,0,0,1,ER Stress,0.0,0.404296296,WTfib
-0.005583132,0.012725778,0.308810956,187.9011592,0,0,0,0,0,1,revCSC,0.0,0.57512963,WTfib
0.02780874,0.001262186,0.254183488,107.4037704,0,0,0,0,0,1,Late Enterocyte,0.0,0.390444444,WTfib
-0.005700707,0.013274855,0.341940416,204.5492775,0,0,0,0,0,1,revCSC,0.0,0.531111111,WTfib
0.034218686,0.005303881,0.246297708,187.9915042,0,0,0,0,0,1,Late Enterocyte,0.0,0.238425926,WTfib
0.000325,0.006287591,0.324683545,197.1245617,0,0,0,0,0,1,revCSC,0.0,0.507648148,WTfib
-0.003684525,-0.002238781,0.312509539,285.8761976,0,0,0,0,0,1,revCSC,0.0,0.492555556,WTfib
-0.027550301,0.012724619,0.387312903,246.8143079,0,0,0,0,0,1,proCSC,0.233814815,0.279518519,WTfib
0.031349257,-0.003594219,0.255096692,291.9950176,0,0,0,0,0,1,Early Enterocyte,0.016148148,0.055592593,WTfib
0.019600534,-0.000955,0.224072902,141.110666,0,0,0,0,0,1,Goblet / DCS,0.0,0.336203704,WTfib
-0.000358,-0.001411482,0.293511494,203.3008739,0,0,0,0,0,1,revCSC,0.0,0.591981481,WTfib
0.011676309,-0.008653871,0.321307711,236.1864514,0,0,0,0,0,1,Goblet / DCS,0.0,0.45262963,WTfib
0.028737915,0.001838161,0.255109937,110.9025856,0,0,0,0,0,1,Late Enterocyte,0.0,0.2235,WTfib
0.00120487,0.01754299,0.314644418,176.3370001,0,0,0,0,0,1,ER Stress,0.0,0.51412963,WTfib
-0.02473264,-0.003306439,0.387086621,188.7224773,0,0,0,0,0,1,proCSC,0.51337037,0.140351852,WTfib
-0.004287241,0.000853,0.292673679,186.5541975,0,0,0,0,0,1,revCSC,0.0,0.492981481,WTfib
0.035766261,0.006790357,0.262772132,220.0146977,0,0,0,0,0,1,Late Enterocyte,0.036,0.131314815,WTfib
0.008564666,-0.002305097,0.246531505,130.4088909,0,0,0,0,0,1,revCSC,0.0,0.592425926,WTfib
-0.01853647,-0.002594216,0.378283131,211.4729892,0,0,0,0,0,1,CSC,0.279962963,0.260074074,WTfib
0.029255243,0.003811715,0.259375799,116.1261688,0,0,0,0,0,1,Late Enterocyte,0.0,0.22862963,WTfib
-0.013667114,-0.005624592,0.364812945,197.7569766,0,0,0,0,0,1,CSC,0.401074074,0.420203704,WTfib
-0.003511698,0.009615239,0.290898382,215.6945644,0,0,0,0,0,1,revCSC,0.0,0.667851852,WTfib
-0.006919071,0.008783049,0.354824984,259.8075605,0,0,0,0,0,1,revCSC,0.021777778,0.714333333,WTfib
-0.003649639,0.003421432,0.307417807,252.0461043,0,0,0,0,0,1,revCSC,0.0,0.635518519,WTfib
0.00443502,0.003946448,0.337398207,197.8391085,0,0,0,0,0,1,revCSC,0.0,0.487777778,WTfib
-0.003356854,0.006823434,0.357887152,270.2957929,0,0,0,0,0,1,revCSC,0.0,0.579555556,WTfib
0.025742053,0.001367999,0.24208864,89.99182628,0,0,0,0,0,1,Late Enterocyte,0.0,0.418703704,WTfib
0.034173734,0.00469915,0.22998357,206.1344215,0,0,0,0,0,1,Late Enterocyte,0.0,0.201851852,WTfib
0.000702,0.002911779,0.272197625,145.6361288,0,0,0,0,0,1,revCSC,0.0,0.664444444,WTfib
-0.001882777,0.004811817,0.316125014,272.4147936,0,0,0,0,0,1,revCSC,0.0,0.533907407,WTfib
0.016432772,-0.009862205,0.30203224,250.0174485,0,0,0,0,0,1,Late Enterocyte,0.0,0.312277778,WTfib
-0.004890464,-0.001551387,0.346117927,251.577953,0,0,0,0,0,1,TA 1,0.0,0.429740741,WTfib
0.020437886,-0.005321162,0.26721591,175.3678447,0,0,0,0,0,1,Late Enterocyte,0.0,0.478240741,WTfib
-0.003566441,-0.000246,0.322316988,242.0424496,0,0,0,0,0,1,revCSC,0.0,0.511259259,WTfib
0.022189487,-0.01152655,0.301114477,276.7431401,0,0,0,0,0,1,Early Enterocyte,0.0,0.106074074,WTfib
0.006226699,-0.012619504,0.294587859,269.5648198,0,0,0,0,0,1,Early Enterocyte,0.0,0.371703704,WTfib
0.00303263,-0.010333451,0.316853747,268.4560403,0,0,0,0,0,1,TA 1,0.012888889,0.40487037,WTfib
0.024647832,-0.010749145,0.273078246,248.7608318,0,0,0,0,0,1,Goblet / DCS,0.0,0.089981481,WTfib
-0.006407195,0.011935517,0.339612993,189.5437955,0,0,0,0,0,1,revCSC,0.008222222,0.532611111,WTfib
0.00295088,-0.004610646,0.273928267,153.4222246,0,0,0,0,0,1,revCSC,0.0,0.474407407,WTfib
0.010630595,-0.012462717,0.285304477,279.1085363,0,0,0,0,0,1,Early Enterocyte,0.0,0.366055556,WTfib
-0.002304618,-0.001383011,0.30037406,239.4552975,0,0,0,0,0,1,revCSC,0.053481481,0.522203704,WTfib
0.003984896,0.02259474,0.306319069,95.66713448,0,0,0,0,0,1,ER Stress,0.045185185,0.31787037,WTfib
0.022361686,-0.010964274,0.282606963,237.7469558,0,0,0,0,0,1,Early Enterocyte,0.003111111,0.086666667,WTfib
-0.009273242,-0.007806278,0.368539489,187.5315661,0,0,0,0,0,1,TA 1,0.449333333,0.348574074,WTfib
-0.001968346,0.001597537,0.316660502,238.2725994,0,0,0,0,0,1,revCSC,0.031407407,0.490481481,WTfib
-0.025574774,0.006002875,0.427930656,194.011766,0,0,0,0,0,1,proCSC,0.359407407,0.206703704,WTfib
-0.003687681,0.00432971,0.305391291,181.8808974,0,0,0,0,0,1,revCSC,0.0,0.478759259,WTfib
0.030212969,0.002871438,0.209856155,67.98050069,0,0,0,0,0,1,Late Enterocyte,0.046851852,0.291777778,WTfib
0.004255591,0.003288082,0.265543619,140.0018865,0,0,0,0,0,1,revCSC,0.0,0.489574074,WTfib
0.00324413,0.000541,0.236570323,136.4702186,0,0,0,0,0,1,revCSC,0.0,0.539037037,WTfib
0.004084743,0.001465651,0.270739096,128.9551578,0,0,0,0,0,1,revCSC,0.017703704,0.611055556,WTfib
0.033649664,0.006237499,0.222851496,60.45722672,0,0,0,0,0,1,Late Enterocyte,0.0,0.234444444,WTfib
-0.000442,-0.009223525,0.33980591,260.9491927,0,0,0,0,0,1,TA 1,0.038555556,0.280111111,WTfib
-0.002282672,0.005322995,0.307496181,122.663861,0,0,0,0,0,1,revCSC,0.0,0.482333333,WTfib
0.0256956,-0.006085018,0.245945072,151.3032238,0,0,0,0,0,1,Late Enterocyte,0.0,0.172111111,WTfib
0.03073062,0.006526168,0.164750575,96.03672763,0,0,0,0,0,1,Late Enterocyte,0.0,0.060444444,WTfib
-0.003978884,0.004826596,0.328095603,166.6947254,0,0,0,0,0,1,revCSC,0.0,0.580240741,WTfib
0.005772813,-0.013542195,0.361922948,274.7637635,0,0,0,0,0,1,CSC,0.042111111,0.341611111,WTfib
0.017085449,-0.013211959,0.352456343,213.0663464,0,0,0,0,0,1,Early Enterocyte,0.049259259,0.153166667,WTfib
0.021561891,-0.009569107,0.343920612,257.4750171,0,0,0,0,0,1,Early Enterocyte,0.063481481,0.174203704,WTfib
-0.000718,-0.009882282,0.315206297,279.6670326,0,0,0,0,0,1,TA 1,0.057185185,0.222981481,WTfib
0.020025709,-0.011641441,0.310971085,271.5441964,0,0,0,0,0,1,Early Enterocyte,0.0,0.278222222,WTfib
-0.027141237,0.006643547,0.38461657,202.2577999,0,0,0,0,0,1,proCSC,0.477962963,0.260092593,WTfib
0.027155609,-0.008193014,0.330762793,189.8887491,0,0,0,0,0,1,Early Enterocyte,0.0,0.119388889,WTfib
0.03386217,0.002444039,0.27424641,274.1888408,0,0,0,0,0,1,Late Enterocyte,0.0,0.244259259,WTfib
0.001240097,-0.010029779,0.289209546,269.2527189,0,0,0,0,0,1,TA 1,0.0,0.366166667,WTfib
0.024147606,0.015676019,0.226384584,230.9628682,0,0,0,0,0,1,Goblet / DCS,0.0,0.119851852,WTfib
0.004442543,-0.006788988,0.280307547,199.0628725,0,0,0,0,0,1,Early Enterocyte,0.02437037,0.589425926,WTfib
0.034137043,0.006198855,0.213759285,60.01371494,0,0,0,0,0,1,Late Enterocyte,0.041666667,0.290925926,WTfib
-0.019587794,-0.002156346,0.394845817,224.063796,0,0,0,0,0,1,proCSC,0.60062963,0.300962963,WTfib
-0.003055247,0.007514928,0.325835176,225.8542695,0,0,0,0,0,1,revCSC,0.02162963,0.576462963,WTfib
0.006905383,-0.010866045,0.284426955,269.6058857,0,0,0,0,0,1,TA 1,0.0,0.32462963,WTfib
0.012427174,-0.014200189,0.326977769,262.6082553,0,0,0,0,0,1,Early Enterocyte,0.0,0.266481481,WTfib
0.035107526,0.002453434,0.285272947,256.4976485,0,0,0,0,0,1,Early Enterocyte,0.039703704,0.084981481,WTfib
-0.003277253,-0.012533444,0.341580922,203.3583662,0,0,0,0,0,1,CSC,0.175592593,0.266333333,WTfib
-0.002774365,0.00853446,0.318073133,172.3618204,0,0,0,0,0,1,revCSC,0.0,0.572074074,WTfib
-0.003584275,-0.007904237,0.335575614,296.1016082,0,0,0,0,0,1,TA 1,0.05037037,0.328351852,WTfib
0.03934814,0.010612499,0.161016621,125.4234899,0,0,0,0,0,1,Late Enterocyte,0.0,0.092222222,WTfib
0.00446861,-0.011169825,0.254181065,268.9652575,0,0,0,0,0,1,TA 1,0.0,0.317611111,WTfib
0.014320691,-0.011641478,0.267210727,284.6770732,0,0,0,0,0,1,Early Enterocyte,0.041333333,0.265351852,WTfib
0.004789721,0.022323684,0.243589821,95.14149088,0,0,0,0,0,1,ER Stress,0.0,0.232537037,WTfib
0.001830887,0.017731067,0.293809297,191.4492535,0,0,0,0,0,1,ER Stress,0.010222222,0.325240741,WTfib
0.027648391,0.000537,0.243415733,62.15735523,0,0,0,0,0,1,Late Enterocyte,0.0,0.326740741,WTfib
0.002642606,0.01281097,0.248555439,167.1382372,0,0,0,0,0,1,ER Stress,0.0,0.400277778,WTfib
0.035937833,0.005176234,0.263868085,273.8521004,0,0,0,0,0,1,Early Enterocyte,0.140259259,0.0,WTfib
-0.003107365,0.004478127,0.321097335,263.4624261,0,0,0,0,0,1,revCSC,0.063814815,0.539333333,WTfib
0.017000943,0.001457613,0.222674169,94.45979684,0,0,0,0,0,1,Late Enterocyte,0.0,0.233888889,WTfib
0.003757474,0.001438741,0.235680751,184.9690535,0,0,0,0,0,1,TA 2,0.0,0.240592593,WTfib
0.002837396,-0.014135643,0.358248266,198.3318993,0,0,0,0,0,1,CSC,0.072,0.15787037,WTfib
-0.003695249,-0.004774761,0.355970659,280.184463,0,0,0,0,0,1,TA 1,0.0,0.452444444,WTfib
0.002441717,-0.0103115,0.322279863,265.3186051,0,0,0,0,0,1,TA 1,0.012148148,0.401833333,WTfib
0.002689134,0.017137956,0.285353053,258.3374011,0,0,0,0,0,1,ER Stress,0.0,0.283148148,WTfib
-0.003143533,0.005803169,0.33653745,237.9440722,0,0,0,0,0,1,revCSC,0.0,0.497240741,WTfib
0.004194712,-0.010526651,0.337071702,289.5228501,0,0,0,0,0,1,TA 1,0.0,0.388240741,WTfib
-0.003383536,-0.008959834,0.341975236,277.3180628,0,0,0,0,0,1,TA 1,0.0,0.190462963,WTfib
-0.016871179,-0.003116769,0.362620422,217.7724992,0,0,0,0,0,1,proCSC,0.521851852,0.289537037,WTfib
-0.00295075,0.008740309,0.306326257,199.6542215,0,0,0,0,0,1,revCSC,0.0,0.692537037,WTfib
0.027632186,0.000567,0.227241616,63.71785966,0,0,0,0,0,1,Late Enterocyte,0.0,0.370222222,WTfib
-0.004625669,0.005809497,0.316251959,178.8173808,0,0,0,0,0,1,revCSC,0.0,0.589148148,WTfib
-0.024294087,0.009505836,0.369569905,206.0440765,0,0,0,0,0,1,proCSC,0.409222222,0.440444444,WTfib
-0.018934217,-0.008094026,0.374285132,165.8734073,0,0,0,0,0,1,proCSC,0.527407407,0.218425926,WTfib
-0.00134215,-0.007948134,0.327853917,303.8794908,0,0,0,0,0,1,TA 1,0.034666667,0.362814815,WTfib
0.002086928,-0.006811014,0.286852104,250.1488594,0,0,0,0,0,1,TA 1,0.0,0.385537037,WTfib
0.019716328,-0.012210003,0.256359439,246.2229588,0,0,0,0,0,1,Goblet / DCS,0.0,0.29987037,WTfib
0.004957041,0.019052382,0.285356228,91.23201664,0,0,0,0,0,1,ER Stress,0.035518519,0.339333333,WTfib
0.005419234,-0.011123934,0.292466355,277.6219505,0,0,0,0,0,1,TA 1,0.0,0.235259259,WTfib
0.012765679,-0.01372167,0.314172757,240.2273366,0,0,0,0,0,1,Early Enterocyte,0.028074074,0.370981481,WTfib
0.006435921,0.010345409,0.277110006,79.39682254,0,0,0,0,0,1,ER Stress,0.0,0.21612963,WTfib
0.016707342,-0.013228301,0.279740439,251.3315575,0,0,0,0,0,1,Early Enterocyte,0.060777778,0.173444444,WTfib
0.014396373,-0.005288073,0.256493297,175.5074688,0,0,0,0,0,1,Late Enterocyte,0.0,0.454537037,WTfib
0.01168832,-0.006995819,0.234939825,204.1468316,0,0,0,0,0,1,Late Enterocyte,0.0,0.438074074,WTfib
0.007547649,0.002582764,0.253148074,167.9841948,0,0,0,0,0,1,revCSC,0.0,0.555055556,WTfib
-0.004780087,0.004960824,0.347164904,256.111629,0,0,0,0,0,1,revCSC,0.00862963,0.497777778,WTfib
-0.016986427,0.001396507,0.39851712,224.92618,0,0,0,0,0,1,proCSC,0.180037037,0.556259259,WTfib
0.016795363,-0.004657371,0.238765445,132.9549771,0,0,0,0,0,1,Late Enterocyte,0.0,0.438574074,WTfib
0.010132244,-0.013630288,0.310396479,238.9050144,0,0,0,0,0,1,Early Enterocyte,0.0,0.198759259,WTfib
0.012188765,-0.007413394,0.291193198,192.7305098,0,0,0,0,0,1,Late Enterocyte,0.0,0.445222222,WTfib
-0.002849685,0.010369287,0.31117238,172.20577,0,0,0,0,0,1,revCSC,0.0,0.548037037,WTfib
0.012485228,-0.002768615,0.232196678,135.262881,0,0,0,0,0,1,Late Enterocyte,0.0,0.554666667,WTfib
0.002513031,0.006928942,0.204645677,73.41762664,0,0,0,0,0,1,TA 2,0.0,0.277240741,WTfib
-0.001995751,0.004219998,0.324076086,217.1482974,0,0,0,0,0,1,revCSC,0.0,0.52912963,WTfib
-0.004140499,0.005456118,0.333365073,242.9787523,0,0,0,0,0,1,revCSC,0.0,0.550925926,WTfib
0.029310013,0.003834521,0.223548406,85.5731348,0,0,0,0,0,1,Late Enterocyte,0.0,0.098055556,WTfib
0.038245693,0.008196126,0.197360597,229.0327706,0,0,0,0,0,1,Late Enterocyte,0.0,0.060388889,WTfib
0.016858041,-0.0058882,0.258782519,170.1442615,0,0,0,0,0,1,Late Enterocyte,0.0,0.542074074,WTfib
0.008095126,0.007160195,0.276499196,233.3036248,0,0,0,0,0,1,ER Stress,0.03662963,0.399796296,WTfib
0.03556475,0.005040657,0.303008081,239.2581812,0,0,0,0,0,1,Late Enterocyte,0.023592593,0.23912963,WTfib
0.00056,-0.013270421,0.338348401,222.1336984,0,0,0,0,0,1,CSC,0.10737037,0.255888889,WTfib
5.14e-05,-0.005214615,0.301735602,241.9849573,0,0,0,0,0,1,TA 1,0.0,0.404092593,WTfib
0.003485677,0.00158119,0.284211542,74.96991788,0,0,0,0,0,1,TA 2,0.0,0.427759259,WTfib
0.001059128,-0.006619087,0.303340701,280.5540562,0,0,0,0,0,1,TA 1,0.009703704,0.490444444,WTfib
0.017493498,-0.003458046,0.24744615,155.4016013,0,0,0,0,0,1,Goblet / DCS,0.0,0.554833333,WTfib
0.005065789,-0.00900679,0.288202772,189.83947,0,0,0,0,0,1,TA 1,0.0,0.507796296,WTfib
0.038700191,0.011307062,0.29863178,269.0802421,0,0,0,0,0,1,Early Enterocyte,0.0,0.097518519,WTfib
0.004871725,-0.010381062,0.303027177,290.2045441,0,0,0,0,0,1,TA 1,0.0,0.435462963,WTfib
0.020082356,0.002891307,0.216381784,162.4731503,0,0,0,0,0,1,Goblet / DCS,0.012962963,0.390962963,WTfib
0.012005836,-0.014860225,0.310897815,236.211091,0,0,0,0,0,1,Early Enterocyte,0.0,0.060037037,WTfib
-7.86e-05,-0.002506613,0.320097359,278.0408228,0,0,0,0,0,1,revCSC,0.0,0.483574074,WTfib
-0.000849,-0.002659504,0.275309183,284.0528714,0,0,0,0,0,1,revCSC,0.0,0.587462963,WTfib
-0.002267702,0.004979899,0.33865319,252.8674224,0,0,0,0,0,1,revCSC,0.0,0.496407407,WTfib
0.003126172,0.016818237,0.284371551,81.81149781,0,0,0,0,0,1,ER Stress,0.054222222,0.353481481,WTfib
-0.002077082,-0.013963641,0.350287612,213.1074123,0,0,0,0,0,1,CSC,0.322148148,0.139111111,WTfib
-0.000677,-0.002808387,0.346136108,263.2981625,0,0,0,0,0,1,revCSC,0.070666667,0.556555556,WTfib
0.005148425,-0.004814921,0.323135427,242.3956164,0,0,0,0,0,1,revCSC,0.0,0.408037037,WTfib
0.01462019,-0.002741349,0.232978199,146.3835283,0,0,0,0,0,1,Late Enterocyte,0.0,0.48162963,WTfib
0.02900874,-0.005745622,0.292534217,289.9663618,0,0,0,0,0,1,Early Enterocyte,0.0,0.144055556,WTfib
0.035992904,0.00625389,0.302272184,260.0293164,0,0,0,0,0,1,Early Enterocyte,0.0,0.269185185,WTfib
-0.007160798,-0.007126264,0.321345758,265.901741,0,0,0,0,0,1,TA 1,0.101074074,0.388222222,WTfib
0.027309356,0.000223,0.226945171,193.1247425,0,0,0,0,0,1,Late Enterocyte,0.0,0.422388889,WTfib
0.010797921,-0.013940496,0.315140663,258.6741415,0,0,0,0,0,1,Early Enterocyte,0.0,0.231314815,WTfib
-0.009622426,0.001036334,0.29967798,243.46333,0,0,0,0,0,1,TA 2,0.028555556,0.384111111,WTfib
0.002994656,0.017032815,0.267437093,71.7749904,0,0,0,0,0,1,ER Stress,0.0,0.351333333,WTfib
0.01377969,-0.014738704,0.300367421,261.3762781,0,0,0,0,0,1,Early Enterocyte,0.076740741,0.221203704,WTfib
0.03753776,0.008713848,0.280295218,284.939895,0,0,0,0,0,1,Early Enterocyte,0.0,0.152537037,WTfib
0.038842319,0.011595357,0.272677288,284.6934995,0,0,0,0,0,1,Early Enterocyte,0.033592593,0.066796296,WTfib
0.021590718,-0.006543107,0.272476474,246.4939938,0,0,0,0,0,1,Late Enterocyte,0.0,0.23162963,WTfib
-0.003278685,0.001458599,0.329818437,236.8681455,0,0,0,0,0,1,revCSC,0.0,0.516148148,WTfib
0.023639364,-0.00417852,0.250601318,233.1968535,0,0,0,0,0,1,Late Enterocyte,0.0,0.246703704,WTfib
0.014275024,-0.013556319,0.325036611,261.6390999,0,0,0,0,0,1,Early Enterocyte,0.058296296,0.180277778,WTfib
0.004281911,0.001667678,0.276776485,126.7786648,0,0,0,0,0,1,revCSC,0.0,0.620055556,WTfib
0.034941591,0.00210769,0.245737056,257.1218503,0,0,0,0,0,1,Early Enterocyte,0.0,0.245055556,WTfib
-0.001025548,-0.006734184,0.349026979,265.0065042,0,0,0,0,0,1,TA 1,0.0,0.458666667,WTfib
0.003537422,0.001475616,0.315679453,235.7347265,0,0,0,0,0,1,revCSC,0.0,0.470481481,WTfib
0.031241027,-0.004512274,0.26006627,253.7133801,0,0,0,0,0,1,Early Enterocyte,0.0,0.043333333,WTfib
